date,h,variant,sig,p
2024-01-09,1,night,-1,0.405
2024-01-11,1,night,-1,0.253
2024-01-18,1,night,1,0.914
2024-01-19,1,night,1,0.914
2024-01-22,1,night,-1,0.405
2024-01-23,1,night,1,0.689
2024-01-24,1,night,1,0.829
2024-01-25,1,night,1,0.689
2024-01-30,1,night,-1,0.405
2024-01-31,1,night,-1,0.405
2024-02-01,1,night,1,0.689
2024-02-02,1,night,-1,0.405
2024-02-15,1,night,1,0.689
2024-02-22,1,night,1,0.829
2024-03-01,1,night,1,0.829
2024-03-04,1,night,1,0.689
2024-03-05,1,night,-1,0.253
2024-03-06,1,night,1,0.914
2024-03-07,1,night,1,0.914
2024-03-08,1,night,-1,0.253
2024-03-11,1,night,-1,0.405
2024-03-12,1,night,1,0.689
2024-03-13,1,night,-1,0.405
2024-03-14,1,night,-1,0.253
2024-03-15,1,night,1,0.689
2024-03-18,1,night,-1,0.405
2024-03-20,1,night,1,0.914
2024-03-21,1,night,-1,0.405
2024-03-26,1,night,-1,0.405
2024-03-29,1,night,1,0.689
2024-04-01,1,night,1,0.689
2024-04-02,1,night,-1,0.405
2024-04-03,1,night,1,0.689
2024-04-08,1,night,1,0.689
2024-04-09,1,night,-1,0.405
2024-04-10,1,night,-1,0.253
2024-04-12,1,night,-1,0.087
2024-04-15,1,night,-1,0.087
2024-04-16,1,night,-1,0.405
2024-04-17,1,night,-1,0.087
2024-04-18,1,night,-1,0.087
2024-04-19,1,night,1,0.689
2024-04-22,1,night,1,0.914
2024-04-23,1,night,1,0.914
2024-04-24,1,night,-1,0.087
2024-04-25,1,night,1,0.914
2024-04-26,1,night,1,0.689
2024-04-29,1,night,-1,0.405
2024-04-30,1,night,-1,0.087
2024-05-02,1,night,1,0.914
2024-05-03,1,night,1,0.914
2024-05-06,1,night,1,0.914
2024-05-09,1,night,1,0.689
2024-05-10,1,night,1,0.914
2024-05-14,1,night,1,0.914
2024-05-15,1,night,1,0.914
2024-05-16,1,night,-1,0.253
2024-05-17,1,night,1,0.689
2024-05-20,1,night,1,0.689
2024-05-21,1,night,1,0.689
2024-05-22,1,night,-1,0.405
2024-05-23,1,night,-1,0.087
2024-05-24,1,night,1,0.689
2024-05-27,1,night,1,0.689
2024-05-28,1,night,-1,0.405
2024-05-29,1,night,-1,0.087
2024-05-30,1,night,1,0.829
2024-05-31,1,night,1,0.689
2024-06-03,1,night,-1,0.253
2024-06-04,1,night,-1,0.405
2024-06-05,1,night,1,0.829
2024-06-06,1,night,-1,0.405
2024-06-07,1,night,-1,0.253
2024-06-11,1,night,1,0.689
2024-06-12,1,night,1,0.829
2024-06-13,1,night,-1,0.405
2024-06-14,1,night,-1,0.405
2024-06-17,1,night,1,0.829
2024-06-18,1,night,1,0.829
2024-06-20,1,night,-1,0.087
2024-06-21,1,night,-1,0.087
2024-06-24,1,night,-1,0.087
2024-06-25,1,night,1,0.689
2024-06-26,1,night,-1,0.087
2024-06-27,1,night,1,0.689
2024-06-28,1,night,-1,0.405
2024-07-01,1,night,-1,0.405
2024-07-02,1,night,1,0.914
2024-07-03,1,night,1,0.914
2024-07-08,1,night,-1,0.405
2024-07-09,1,night,-1,0.253
2024-07-10,1,night,1,0.914
2024-07-11,1,night,-1,0.087
2024-07-12,1,night,1,0.914
2024-07-15,1,night,-1,0.405
2024-07-16,1,night,1,0.689
2024-07-17,1,night,-1,0.087
2024-07-18,1,night,-1,0.087
2024-07-19,1,night,-1,0.253
2024-07-22,1,night,1,0.914
2024-07-23,1,night,-1,0.253
2024-07-26,1,night,1,0.914
2024-07-29,1,night,-1,0.087
2024-07-30,1,night,-1,0.087
2024-07-31,1,night,1,0.914
2024-08-01,1,night,-1,0.087
2024-08-02,1,night,-1,0.087
2024-08-05,1,night,1,0.914
2024-08-06,1,night,-1,0.253
2024-08-07,1,night,-1,0.087
2024-08-08,1,night,1,0.914
2024-08-09,1,night,1,0.689
2024-08-12,1,night,1,0.914
2024-08-13,1,night,1,0.914
2024-08-14,1,night,-1,0.405
2024-08-15,1,night,1,0.914
2024-08-19,1,night,1,0.829
2024-08-20,1,night,-1,0.253
2024-08-21,1,night,1,0.689
2024-08-22,1,night,-1,0.087
2024-08-23,1,night,1,0.829
2024-08-26,1,night,-1,0.253
2024-08-27,1,night,1,0.689
2024-08-28,1,night,-1,0.087
2024-08-29,1,night,1,0.689
2024-09-03,1,night,-1,0.087
2024-09-04,1,night,1,0.914
2024-09-05,1,night,1,0.914
2024-09-06,1,night,-1,0.087
2024-09-09,1,night,1,0.914
2024-09-10,1,night,1,0.914
2024-09-11,1,night,1,0.914
2024-09-12,1,night,1,0.689
2024-09-16,1,night,-1,0.253
2024-09-18,1,night,-1,0.405
2024-09-19,1,night,1,0.829
2024-09-24,1,night,1,0.829
2024-09-25,1,night,1,0.829
2024-09-26,1,night,1,0.829
2024-09-27,1,night,-1,0.087
2024-09-30,1,night,-1,0.253
2024-10-01,1,night,-1,0.087
2024-10-04,1,night,1,0.829
2024-10-07,1,night,-1,0.087
2024-10-08,1,night,1,0.829
2024-10-09,1,night,1,0.689
2024-10-11,1,night,1,0.829
2024-10-14,1,night,1,0.829
2024-10-15,1,night,-1,0.087
2024-10-16,1,night,1,0.689
2024-10-17,1,night,1,0.829
2024-10-18,1,night,1,0.689
2024-10-21,1,night,1,0.689
2024-10-22,1,night,-1,0.405
2024-10-23,1,night,-1,0.253
2024-10-25,1,night,1,0.689
2024-10-28,1,night,-1,0.253
2024-10-29,1,night,1,0.689
2024-10-30,1,night,-1,0.087
2024-11-04,1,night,-1,0.087
2024-11-05,1,night,1,0.689
2024-11-06,1,night,-1,0.405
2024-11-07,1,night,1,0.914
2024-11-08,1,night,-1,0.087
2024-11-11,1,night,-1,0.087
2024-11-12,1,night,-1,0.405
2024-11-15,1,night,-1,0.087
2024-11-18,1,night,1,0.689
2024-11-20,1,night,-1,0.405
2024-11-21,1,night,1,0.829
2024-11-25,1,night,-1,0.087
2024-11-27,1,night,-1,0.253
2024-11-28,1,night,-1,0.405
2024-11-29,1,night,1,0.914
2024-12-02,1,night,1,0.914
2024-12-03,1,night,1,0.689
2024-12-04,1,night,1,0.689
2024-12-05,1,night,1,0.689
2024-12-06,1,night,1,0.689
2024-12-09,1,night,-1,0.405
2024-12-10,1,night,-1,0.087
2024-12-11,1,night,1,0.829
2024-12-12,1,night,-1,0.087
2024-12-13,1,night,1,0.829
2024-12-16,1,night,1,0.829
2024-12-17,1,night,-1,0.405
2024-12-18,1,night,-1,0.087
2024-12-19,1,night,-1,0.405
2024-12-20,1,night,1,0.829
2024-12-23,1,night,1,0.829
2024-12-24,1,night,1,0.829
2024-12-26,1,night,-1,0.405
2024-12-27,1,night,-1,0.087
2024-12-30,1,night,-1,0.253
2024-12-31,1,night,-1,0.405
2025-01-03,1,night,1,0.918
2025-01-06,1,night,1,0.918
2025-01-07,1,night,-1,0.106
2025-01-08,1,night,-1,0.391
2025-01-10,1,night,-1,0.217
2025-01-13,1,night,-1,0.391
2025-01-14,1,night,-1,0.217
2025-01-15,1,night,1,0.804
2025-01-16,1,night,1,0.918
2025-01-20,1,night,1,0.768
2025-01-21,1,night,1,0.804
2025-01-22,1,night,1,0.918
2025-02-03,1,night,1,0.804
2025-02-04,1,night,1,0.918
2025-02-05,1,night,1,0.918
2025-02-06,1,night,1,0.768
2025-02-07,1,night,-1,0.106
2025-02-10,1,night,1,0.804
2025-02-14,1,night,1,0.804
2025-02-18,1,night,-1,0.391
2025-02-19,1,night,-1,0.391
2025-02-21,1,night,-1,0.106
2025-02-24,1,night,-1,0.106
2025-02-25,1,night,-1,0.106
2025-02-27,1,night,-1,0.106
2025-03-03,1,night,-1,0.106
2025-03-05,1,night,1,0.918
2025-03-06,1,night,-1,0.106
2025-03-10,1,night,-1,0.106
2025-03-12,1,night,1,0.918
2025-03-13,1,night,1,0.768
2025-03-14,1,night,1,0.804
2025-03-17,1,night,1,0.918
2025-03-18,1,night,-1,0.217
2025-03-19,1,night,1,0.918
2025-03-20,1,night,-1,0.217
2025-03-24,1,night,1,0.804
2025-03-25,1,night,1,0.768
2025-03-26,1,night,-1,0.106
2025-03-27,1,night,-1,0.106
2025-03-28,1,night,-1,0.106
2025-03-31,1,night,1,0.804
2025-04-01,1,night,1,0.918
2025-04-02,1,night,-1,0.106
2025-04-07,1,night,-1,0.106
2025-04-08,1,night,-1,0.391
2025-04-09,1,night,1,0.804
2025-04-10,1,night,-1,0.391
2025-04-14,1,night,1,0.768
2025-04-16,1,night,-1,0.106
2025-04-21,1,night,-1,0.106
2025-04-22,1,night,1,0.804
2025-04-23,1,night,1,0.918
2025-04-24,1,night,1,0.804
2025-04-25,1,night,1,0.918
2025-04-30,1,night,1,0.804
2025-05-02,1,night,1,0.804
2025-05-05,1,night,-1,0.106
2025-05-06,1,night,-1,0.391
2025-05-07,1,night,1,0.918
2025-05-08,1,night,1,0.804
2025-05-09,1,night,-1,0.391
2025-05-12,1,night,1,0.918
2025-05-13,1,night,1,0.804
2025-05-14,1,night,1,0.768
2025-05-19,1,night,1,0.804
2025-05-21,1,night,-1,0.106
2025-05-23,1,night,-1,0.106
2025-05-27,1,night,1,0.804
2025-05-28,1,night,1,0.768
2025-05-29,1,night,-1,0.106
2025-06-02,1,night,1,0.804
2025-06-03,1,night,1,0.804
2025-06-04,1,night,1,0.768
2025-06-06,1,night,1,0.918
2025-06-09,1,night,1,0.918
2025-06-10,1,night,1,0.918
2025-06-11,1,night,1,0.768
2025-06-16,1,night,1,0.918
2025-06-17,1,night,-1,0.391
2025-06-18,1,night,-1,0.391
2025-06-19,1,night,-1,0.391
2025-06-20,1,night,-1,0.106
2025-06-23,1,night,1,0.804
2025-06-24,1,night,1,0.918
2025-06-25,1,night,1,0.768
2025-07-01,1,night,-1,0.391
2025-07-02,1,night,1,0.804
2025-07-03,1,night,1,0.918
2025-07-04,1,night,-1,0.391
2025-07-07,1,night,-1,0.217
2025-07-09,1,night,1,0.768
2025-07-11,1,night,-1,0.217
2025-07-17,1,night,1,0.804
2025-07-18,1,night,-1,0.217
2025-07-23,1,night,1,0.918
2025-07-25,1,night,1,0.804
2025-07-28,1,night,-1,0.391
2025-07-31,1,night,-1,0.106
2025-08-01,1,night,-1,0.106
2025-08-04,1,night,1,0.918
2025-08-05,1,night,-1,0.106
2025-08-11,1,night,-1,0.391
2025-08-12,1,night,1,0.804
2025-08-13,1,night,1,0.768
2025-08-15,1,night,-1,0.217
2025-08-19,1,night,-1,0.217
2025-08-21,1,night,-1,0.217
2025-08-22,1,night,1,0.918
2025-08-25,1,night,-1,0.217
2025-08-26,1,night,1,0.804
2025-08-27,1,night,-1,0.217
2025-08-28,1,night,1,0.804
2025-08-29,1,night,-1,0.106
2025-09-03,1,night,1,0.918
2025-09-04,1,night,1,0.918
2025-09-08,1,night,1,0.918
2025-09-09,1,night,1,0.918
2025-09-10,1,night,1,0.918
2025-09-11,1,night,1,0.918
2025-09-12,1,night,-1,0.391
2025-09-16,1,night,-1,0.391
2025-09-18,1,night,1,0.918
2025-09-19,1,night,1,0.768
2025-09-22,1,night,1,0.918
2025-09-23,1,night,1,0.918
2025-09-25,1,night,-1,0.217
2025-09-30,1,night,1,0.804
2025-10-01,1,night,1,0.918
2025-10-02,1,night,1,0.768
2025-10-03,1,night,-1,0.217
2025-10-07,1,night,-1,0.106
2025-10-08,1,night,1,0.918
2025-10-09,1,night,-1,0.106
2025-10-13,1,night,1,0.804
2025-10-14,1,night,1,0.768
2025-10-15,1,night,1,0.918
2025-10-16,1,night,-1,0.106
2025-10-17,1,night,1,0.804
2025-10-21,1,night,-1,0.391
2025-10-22,1,night,-1,0.106
2025-10-23,1,night,1,0.804
2025-10-27,1,night,1,0.768
2025-10-28,1,night,1,0.804
2025-10-30,1,night,-1,0.391
2025-10-31,1,night,-1,0.391
2025-11-03,1,night,1,0.918
2025-11-04,1,night,-1,0.106
2025-11-05,1,night,1,0.804
2025-11-06,1,night,-1,0.106
2025-11-07,1,night,-1,0.217
2025-11-11,1,night,1,0.918
2025-11-13,1,night,-1,0.106
2025-11-17,1,night,-1,0.106
2025-11-19,1,night,1,0.804
2025-11-20,1,night,-1,0.106
2025-11-21,1,night,1,0.804
2025-11-24,1,night,1,0.804
2025-11-25,1,night,1,0.804
2025-11-27,1,night,1,0.768
2025-11-28,1,night,1,0.768
2025-12-01,1,night,1,0.804
2025-12-02,1,night,1,0.918
2025-12-03,1,night,1,0.768
2025-12-04,1,night,1,0.768
2025-12-10,1,night,1,0.804
2025-12-11,1,night,1,0.804
2025-12-12,1,night,-1,0.106
2025-12-15,1,night,-1,0.106
2025-12-17,1,night,-1,0.106
2025-12-18,1,night,1,0.804
2025-12-19,1,night,1,0.918
2025-12-22,1,night,1,0.768
2025-12-23,1,night,1,0.804
2025-12-29,1,night,-1,0.391
2026-01-02,1,night,1,0.895
2026-01-05,1,night,1,0.76
2026-01-07,1,night,-1,0.084
2026-01-09,1,night,1,0.895
2026-01-12,1,night,1,0.895
2026-01-14,1,night,-1,0.223
2026-01-15,1,night,1,0.793
2026-01-16,1,night,-1,0.223
2026-01-19,1,night,-1,0.223
2026-01-20,1,night,-1,0.084
2026-01-21,1,night,1,0.895
2026-01-22,1,night,1,0.895
2026-01-27,1,night,1,0.895
2026-01-28,1,night,1,0.76
2026-01-29,1,night,-1,0.084
2026-01-30,1,night,-1,0.084
2026-02-02,1,night,1,0.793
2026-02-03,1,night,-1,0.223
2026-02-04,1,night,-1,0.084
2026-02-05,1,night,-1,0.223
2026-02-06,1,night,1,0.793
2026-02-09,1,night,1,0.895
2026-02-11,1,night,1,0.895
2026-02-24,1,night,1,0.793
2026-02-25,1,night,1,0.895
2026-02-26,1,night,-1,0.084
2026-03-03,1,night,-1,0.084
2026-03-04,1,night,1,0.793
2026-03-05,1,night,-1,0.084
2026-03-06,1,night,-1,0.084
2026-03-09,1,night,1,0.793
2026-03-10,1,night,1,0.895
2026-03-11,1,night,-1,0.084
2026-03-12,1,night,-1,0.084
2026-03-13,1,night,-1,0.084
2026-03-16,1,night,1,0.895
2026-03-17,1,night,1,0.895
2026-03-18,1,night,-1,0.084
2026-03-19,1,night,1,0.793
2026-03-20,1,night,-1,0.084
2026-03-23,1,night,1,0.793
2026-03-24,1,night,1,0.895
2026-03-25,1,night,1,0.895
2026-03-26,1,night,-1,0.084
2026-03-27,1,night,-1,0.084
2026-03-30,1,night,-1,0.084
2026-03-31,1,night,1,0.895
2026-04-01,1,night,1,0.895
2026-04-02,1,night,1,0.793
2026-04-07,1,night,1,0.793
2026-04-08,1,night,1,0.895
2026-04-09,1,night,1,0.793
2026-04-10,1,night,1,0.76
2026-04-13,1,night,1,0.793
2026-04-14,1,night,1,0.895
2026-04-15,1,night,1,0.895
2026-04-16,1,night,-1,0.084
2026-04-17,1,night,1,0.793
2026-04-20,1,night,1,0.895
2026-04-21,1,night,-1,0.394
2026-04-22,1,night,1,0.793
2026-04-23,1,night,1,0.793
2026-04-24,1,night,1,0.895
2026-04-27,1,night,-1,0.394
2026-04-28,1,night,-1,0.084
2026-04-29,1,night,-1,0.223
2026-04-30,1,night,1,0.793
2026-05-04,1,night,-1,0.223
2026-05-05,1,night,1,0.793
2026-05-06,1,night,1,0.895
2026-05-07,1,night,-1,0.084
2026-05-08,1,night,1,0.793
2026-05-11,1,night,1,0.895
2026-05-12,1,night,-1,0.084
2026-05-13,1,night,1,0.895
2026-05-14,1,night,1,0.895
2026-05-15,1,night,-1,0.084
2026-05-19,1,night,-1,0.223
2026-05-20,1,night,1,0.793
2026-05-21,1,night,1,0.793
2026-05-25,1,night,1,0.895
2026-05-26,1,night,1,0.895
2026-05-27,1,night,1,0.793
2026-05-28,1,night,1,0.793
2026-05-29,1,night,-1,0.394
2026-06-01,1,night,1,0.895
2026-06-02,1,night,1,0.895
2026-06-03,1,night,-1,0.084
2026-06-05,1,night,-1,0.084
2026-06-08,1,night,1,0.793
2026-06-09,1,night,-1,0.084
2026-06-10,1,night,-1,0.084
2026-06-11,1,night,1,0.793
2026-06-12,1,night,1,0.895
2026-06-15,1,night,1,0.895
2026-06-16,1,night,-1,0.084
2026-06-18,1,night,1,0.793
2026-06-22,1,night,1,0.793
2026-06-23,1,night,-1,0.084
2026-06-24,1,night,1,0.895
2026-06-25,1,night,-1,0.084
2026-06-26,1,night,1,0.793
2026-06-29,1,night,1,0.895
2026-06-30,1,night,1,0.793
2026-07-01,1,night,-1,0.084
2026-07-02,1,night,-1,0.084
2026-07-06,1,night,1,0.895
2026-07-07,1,night,-1,0.084
2026-07-09,1,night,1,0.793
2026-07-13,1,night,-1,0.084
2026-07-14,1,night,1,0.895
2026-07-15,1,night,-1,0.223
2026-07-16,1,night,-1,0.084
2026-07-17,1,night,1,0.793
2026-07-20,1,night,1,0.895
2026-07-21,1,night,1,0.895
2026-07-22,1,night,1,0.793
2026-07-23,1,night,-1,0.084
2026-07-24,1,night,-1,0.084
2026-07-27,1,night,-1,0.084
2026-07-28,1,night,1,0.895
2026-07-29,1,night,-1,0.084
2026-07-30,1,night,1,0.895
2026-07-31,1,night,-1,0.084
2026-08-04,1,night,1,0.793
2026-08-05,1,night,-1,0.223
2026-08-06,1,night,1,0.793
2026-08-07,1,night,1,0.895
2026-08-10,1,night,-1,0.394
2026-08-12,1,night,1,0.793
2026-08-13,1,night,1,0.793
2026-08-14,1,night,-1,0.394
2026-08-18,1,night,-1,0.084
2026-08-19,1,night,1,0.895
2026-08-20,1,night,-1,0.394
2026-08-24,1,night,-1,0.394
2026-08-25,1,night,1,0.895
2026-08-27,1,night,1,0.793
2026-08-28,1,night,-1,0.084
2026-09-01,1,night,-1,0.084
2026-09-03,1,night,1,0.793
2026-09-04,1,night,1,0.895
2026-09-07,1,night,-1,0.223
2026-09-08,1,night,1,0.76
2026-09-09,1,night,-1,0.394
2026-09-10,1,night,-1,0.084
2026-09-11,1,night,1,0.793
2026-09-14,1,night,-1,0.394
2026-09-16,1,night,1,0.895
2026-09-17,1,night,1,0.793
2026-09-18,1,night,1,0.76
2026-09-21,1,night,1,0.895
2026-09-22,1,night,1,0.895
2020-01-02,3,night,1,0.785
2020-01-03,3,night,-1,0.359
2020-01-06,3,night,-1,0.441
2020-01-07,3,night,1,0.785
2020-01-08,3,night,1,0.785
2020-01-09,3,night,-1,0.441
2020-01-10,3,night,-1,0.441
2020-01-13,3,night,1,0.785
2020-01-14,3,night,-1,0.441
2020-01-15,3,night,-1,0.441
2020-01-16,3,night,1,0.785
2020-01-17,3,night,1,0.785
2020-01-20,3,night,-1,0.441
2020-01-30,3,night,1,0.785
2020-01-31,3,night,-1,0.359
2020-02-03,3,night,1,0.785
2020-02-04,3,night,1,0.785
2020-02-05,3,night,1,0.785
2020-02-06,3,night,-1,0.359
2020-02-07,3,night,-1,0.359
2020-02-10,3,night,1,0.785
2020-02-12,3,night,1,0.785
2020-02-14,3,night,-1,0.359
2020-02-17,3,night,1,0.646
2020-02-18,3,night,1,0.646
2020-02-19,3,night,1,0.785
2020-02-20,3,night,-1,0.359
2020-02-21,3,night,-1,0.359
2020-02-24,3,night,-1,0.359
2020-02-25,3,night,-1,0.359
2020-02-26,3,night,1,0.646
2020-02-27,3,night,-1,0.359
2020-03-02,3,night,1,0.785
2020-03-03,3,night,-1,0.359
2020-03-04,3,night,1,0.785
2020-03-05,3,night,-1,0.359
2020-03-06,3,night,-1,0.359
2020-03-09,3,night,-1,0.359
2020-03-10,3,night,1,0.785
2020-03-11,3,night,-1,0.359
2020-03-12,3,night,-1,0.359
2020-03-13,3,night,1,0.785
2020-03-16,3,night,-1,0.359
2020-03-17,3,night,1,0.785
2020-03-18,3,night,-1,0.359
2020-03-19,3,night,1,0.785
2020-03-20,3,night,-1,0.359
2020-03-23,3,night,1,0.785
2020-03-24,3,night,1,0.785
2020-03-25,3,night,1,0.785
2020-03-26,3,night,1,0.785
2020-03-27,3,night,-1,0.359
2020-03-30,3,night,1,0.785
2020-03-31,3,night,-1,0.359
2020-04-01,3,night,-1,0.359
2020-04-06,3,night,1,0.785
2020-04-07,3,night,1,0.646
2020-04-08,3,night,1,0.646
2020-04-09,3,night,-1,0.359
2020-04-10,3,night,1,0.646
2020-04-13,3,night,1,0.785
2020-04-14,3,night,1,0.785
2020-04-15,3,night,-1,0.359
2020-04-16,3,night,1,0.785
2020-04-17,3,night,-1,0.359
2020-04-20,3,night,-1,0.359
2020-04-21,3,night,-1,0.359
2020-04-22,3,night,1,0.785
2020-04-23,3,night,-1,0.441
2020-04-24,3,night,1,0.785
2020-04-27,3,night,1,0.785
2020-04-28,3,night,1,0.646
2020-04-29,3,night,1,0.785
2020-04-30,3,night,-1,0.359
2020-05-04,3,night,1,0.785
2020-05-05,3,night,-1,0.359
2020-05-06,3,night,-1,0.359
2020-05-07,3,night,-1,0.441
2020-05-08,3,night,1,0.785
2020-05-11,3,night,-1,0.359
2020-05-12,3,night,-1,0.359
2020-05-13,3,night,-1,0.359
2020-05-14,3,night,1,0.785
2020-05-15,3,night,-1,0.359
2020-05-18,3,night,1,0.785
2020-05-19,3,night,1,0.646
2020-05-20,3,night,1,0.785
2020-05-21,3,night,-1,0.359
2020-05-22,3,night,1,0.785
2020-05-25,3,night,1,0.785
2020-05-26,3,night,1,0.646
2020-05-27,3,night,1,0.785
2020-05-28,3,night,1,0.646
2020-05-29,3,night,1,0.785
2020-06-01,3,night,1,0.646
2020-06-02,3,night,1,0.785
2020-06-03,3,night,1,0.785
2020-06-04,3,night,-1,0.441
2020-06-05,3,night,1,0.785
2020-06-08,3,night,1,0.785
2020-06-09,3,night,-1,0.441
2020-06-10,3,night,-1,0.441
2020-06-11,3,night,-1,0.359
2020-06-12,3,night,1,0.785
2020-06-15,3,night,1,0.785
2020-06-16,3,night,-1,0.359
2020-06-17,3,night,1,0.785
2020-06-18,3,night,1,0.785
2020-06-19,3,night,-1,0.359
2020-06-22,3,night,1,0.785
2020-06-23,3,night,1,0.785
2020-06-24,3,night,-1,0.359
2020-06-29,3,night,1,0.785
2020-06-30,3,night,1,0.646
2020-07-01,3,night,1,0.785
2020-07-02,3,night,1,0.785
2020-07-03,3,night,1,0.785
2020-07-06,3,night,1,0.785
2020-07-07,3,night,-1,0.359
2020-07-08,3,night,1,0.785
2020-07-09,3,night,1,0.785
2020-07-10,3,night,1,0.785
2020-07-13,3,night,-1,0.359
2020-07-14,3,night,1,0.785
2020-07-15,3,night,-1,0.441
2020-07-20,3,night,1,0.785
2020-07-23,3,night,-1,0.359
2020-07-24,3,night,1,0.785
2020-07-27,3,night,1,0.785
2020-07-28,3,night,-1,0.359
2020-07-29,3,night,1,0.785
2020-07-30,3,night,-1,0.441
2020-07-31,3,night,-1,0.359
2020-08-03,3,night,1,0.785
2020-08-04,3,night,1,0.785
2020-08-05,3,night,1,0.785
2020-08-10,3,night,-1,0.359
2020-08-11,3,night,-1,0.359
2020-08-12,3,night,1,0.785
2020-08-14,3,night,-1,0.359
2020-08-19,3,night,-1,0.359
2020-08-20,3,night,1,0.785
2020-08-21,3,night,-1,0.441
2020-08-24,3,night,-1,0.441
2020-08-25,3,night,-1,0.441
2020-08-26,3,night,1,0.785
2020-08-27,3,night,-1,0.359
2020-08-28,3,night,1,0.785
2020-08-31,3,night,-1,0.359
2020-09-01,3,night,1,0.785
2020-09-02,3,night,1,0.785
2020-09-03,3,night,-1,0.359
2020-09-04,3,night,-1,0.359
2020-09-07,3,night,1,0.785
2020-09-08,3,night,-1,0.359
2020-09-09,3,night,1,0.785
2020-09-10,3,night,-1,0.359
2020-09-11,3,night,-1,0.359
2020-09-14,3,night,1,0.646
2020-09-15,3,night,1,0.785
2020-09-16,3,night,-1,0.359
2020-09-18,3,night,-1,0.359
2020-09-21,3,night,-1,0.359
2020-09-22,3,night,1,0.785
2020-09-23,3,night,-1,0.359
2020-09-24,3,night,1,0.785
2020-09-25,3,night,1,0.785
2020-09-28,3,night,1,0.785
2020-09-29,3,night,1,0.785
2020-09-30,3,night,1,0.785
2020-10-05,3,night,1,0.785
2020-10-06,3,night,-1,0.359
2020-10-07,3,night,1,0.785
2020-10-12,3,night,1,0.785
2020-10-13,3,night,-1,0.441
2020-10-14,3,night,-1,0.359
2020-10-15,3,night,-1,0.441
2020-10-16,3,night,-1,0.441
2020-10-19,3,night,-1,0.359
2020-10-26,3,night,-1,0.359
2020-10-27,3,night,1,0.646
2020-10-28,3,night,-1,0.359
2020-10-29,3,night,-1,0.359
2020-10-30,3,night,1,0.785
2020-11-02,3,night,1,0.785
2020-11-03,3,night,1,0.785
2020-11-04,3,night,1,0.785
2020-11-05,3,night,1,0.785
2020-11-06,3,night,1,0.785
2020-11-09,3,night,1,0.785
2020-11-10,3,night,-1,0.441
2020-11-11,3,night,-1,0.441
2020-11-12,3,night,-1,0.441
2020-11-13,3,night,1,0.785
2020-11-16,3,night,1,0.785
2020-11-17,3,night,-1,0.441
2020-11-18,3,night,-1,0.441
2020-11-19,3,night,-1,0.441
2020-11-20,3,night,-1,0.441
2020-11-23,3,night,-1,0.441
2020-11-24,3,night,1,0.785
2020-11-25,3,night,1,0.785
2020-11-26,3,night,-1,0.359
2020-11-27,3,night,-1,0.441
2020-11-30,3,night,-1,0.441
2020-12-01,3,night,1,0.785
2020-12-02,3,night,-1,0.441
2020-12-03,3,night,-1,0.441
2020-12-04,3,night,1,0.785
2020-12-07,3,night,-1,0.441
2020-12-08,3,night,-1,0.441
2020-12-09,3,night,-1,0.359
2020-12-10,3,night,-1,0.441
2020-12-11,3,night,-1,0.359
2020-12-14,3,night,-1,0.441
2020-12-15,3,night,1,0.785
2020-12-21,3,night,-1,0.359
2020-12-22,3,night,1,0.785
2020-12-23,3,night,1,0.785
2020-12-24,3,night,1,0.785
2021-01-05,3,night,1,0.833
2021-01-06,3,night,1,0.833
2021-01-07,3,night,1,0.833
2021-01-11,3,night,-1,0.483
2021-01-12,3,night,1,0.833
2021-01-13,3,night,-1,0.329
2021-01-14,3,night,1,0.833
2021-01-15,3,night,1,0.699
2021-01-18,3,night,1,0.699
2021-01-20,3,night,1,0.699
2021-01-22,3,night,-1,0.483
2021-01-26,3,night,1,0.699
2021-01-27,3,night,-1,0.329
2021-01-28,3,night,1,0.699
2021-01-29,3,night,1,0.699
2021-02-01,3,night,1,0.699
2021-02-02,3,night,1,0.699
2021-02-04,3,night,1,0.699
2021-02-17,3,night,-1,0.483
2021-02-18,3,night,-1,0.329
2021-02-19,3,night,1,0.699
2021-02-22,3,night,-1,0.329
2021-02-23,3,night,-1,0.329
2021-02-24,3,night,1,0.699
2021-02-25,3,night,-1,0.329
2021-02-26,3,night,-1,0.483
2021-03-02,3,night,1,0.699
2021-03-03,3,night,-1,0.329
2021-03-04,3,night,-1,0.329
2021-03-05,3,night,1,0.699
2021-03-08,3,night,-1,0.483
2021-03-09,3,night,1,0.699
2021-03-10,3,night,-1,0.483
2021-03-11,3,night,1,0.699
2021-03-12,3,night,-1,0.329
2021-03-15,3,night,1,0.833
2021-03-17,3,night,1,0.833
2021-03-18,3,night,-1,0.329
2021-03-19,3,night,1,0.699
2021-03-22,3,night,1,0.699
2021-03-23,3,night,-1,0.329
2021-03-24,3,night,-1,0.329
2021-03-25,3,night,1,0.699
2021-03-26,3,night,1,0.699
2021-03-29,3,night,1,0.833
2021-03-31,3,night,1,0.833
2021-04-01,3,night,1,0.833
2021-04-09,3,night,1,0.833
2021-04-12,3,night,1,0.833
2021-04-13,3,night,1,0.833
2021-04-19,3,night,-1,0.483
2021-04-20,3,night,-1,0.329
2021-04-21,3,night,1,0.833
2021-04-22,3,night,-1,0.329
2021-04-23,3,night,1,0.833
2021-04-27,3,night,-1,0.483
2021-04-28,3,night,-1,0.483
2021-04-29,3,night,-1,0.483
